date,region,state_po,candidate,party,voteshare,candidatevotes,totalvotes,ev,version
11/03/1936,Louisiana,LA,Roosevelt,democrat,88.81550619,,,,
11/03/1936,Louisiana,LA,Other,independent,0.02820079,,,,
11/03/1936,Maine,ME,Landon,republican,55.49007363,,,,
11/03/1936,Maine,ME,Roosevelt,democrat,41.52412569,,,,
11/03/1936,Maine,ME,Other,independent,2.985800684,,,,
11/03/1936,Maryland,MD,Landon,republican,37.03576275,,,,
11/03/1936,Maryland,MD,Roosevelt,democrat,62.34829476,,,,
11/03/1936,Maryland,MD,Other,independent,0.615942493,,,,
11/03/1936,Massachusetts,MA,Landon,republican,41.76434246,,,,
11/03/1936,Massachusetts,MA,Roosevelt,democrat,51.22462653,,,,
11/03/1936,Massachusetts,MA,Other,independent,7.011031012,,,,
11/03/1936,Michigan,MI,Landon,republican,38.76426654,,,,
11/03/1936,Michigan,MI,Roosevelt,democrat,56.32901926,,,,
11/03/1936,Michigan,MI,Other,independent,4.906714206,,,,
11/03/1936,Minnesota,MN,Landon,republican,31.01493396,,,,
11/03/1936,Minnesota,MN,Roosevelt,democrat,61.84304962,,,,
11/03/1936,Minnesota,MN,Other,independent,7.142016416,,,,
11/03/1936,Mississippi,MS,Landon,republican,2.754992537,,,,
11/03/1936,Mississippi,MS,Roosevelt,democrat,97.03408124,,,,
11/03/1936,Mississippi,MS,Other,independent,0.210926225,,,,
11/03/1936,Missouri,MO,Landon,republican,38.16458725,,,,
11/03/1936,Missouri,MO,Roosevelt,democrat,60.75805177,,,,
11/03/1936,Missouri,MO,Other,independent,1.077360982,,,,
11/03/1936,Montana,MT,Landon,republican,27.58988686,,,,
11/03/1936,Montana,MT,Roosevelt,democrat,69.27621989,,,,
11/03/1936,Montana,MT,Other,independent,3.133893246,,,,
11/03/1936,Nebraska,NE,Landon,republican,40.74368897,,,,
11/03/1936,Nebraska,NE,Roosevelt,democrat,57.14339754,,,,
11/03/1936,Nebraska,NE,Other,independent,2.112913492,,,,
11/03/1936,Nevada,NV,Landon,republican,27.19166211,,,,
11/03/1936,Nevada,NV,Roosevelt,democrat,72.80833789,,,,
11/03/1936,Nevada,NV,Other,independent,0,,,,
11/03/1936,New Hampshire,NH,Landon,republican,47.97582915,,,,
11/03/1936,New Hampshire,NH,Roosevelt,democrat,49.72628992,,,,
11/03/1936,New Hampshire,NH,Other,independent,2.297880925,,,,
11/03/1936,New Jersey,NJ,Landon,republican,39.56863105,,,,
11/03/1936,New Jersey,NJ,Roosevelt,democrat,59.53790216,,,,
11/03/1936,New Jersey,NJ,Other,independent,0.893466789,,,,
11/03/1936,New Mexico,NM,Landon,republican,36.49548292,,,,
11/03/1936,New Mexico,NM,Roosevelt,democrat,62.69333554,,,,
11/03/1936,New Mexico,NM,Other,independent,0.811181534,,,,
11/03/1936,New York,NY,Landon,republican,38.96559894,,,,
11/03/1936,New York,NY,Roosevelt,democrat,58.84538591,,,,
11/03/1936,New York,NY,Other,independent,2.189015149,,,,
11/03/1936,North Carolina,NC,Landon,republican,26.59828176,,,,
11/03/1936,North Carolina,NC,Roosevelt,democrat,73.39695329,,,,
11/03/1936,North Carolina,NC,Other,independent,0.004764945,,,,
11/03/1936,North Dakota,ND,Landon,republican,26.5790089,,,,
11/03/1936,North Dakota,ND,Roosevelt,democrat,59.6048459,,,,
11/03/1936,North Dakota,ND,Other,independent,13.8161452,,,,
11/03/1936,Ohio,OH,Landon,republican,37.43806407,,,,
11/03/1936,Ohio,OH,Roosevelt,democrat,57.99463518,,,,
11/03/1936,Ohio,OH,Other,independent,4.56730075,,,,
11/03/1936,Oklahoma,OK,Landon,republican,32.69426735,,,,
11/03/1936,Oklahoma,OK,Roosevelt,democrat,66.83236855,,,,
11/03/1936,Oklahoma,OK,Other,independent,0.4733641,,,,
11/03/1936,Oregon,OR,Landon,republican,29.63762708,,,,
11/03/1936,Oregon,OR,Roosevelt,democrat,64.42499294,,,,
11/03/1936,Oregon,OR,Other,independent,5.937379988,,,,
11/03/1936,Pennsylvania,PA,Landon,republican,40.84161466,,,,
11/03/1936,Pennsylvania,PA,Roosevelt,democrat,56.88121523,,,,
11/03/1936,Pennsylvania,PA,Other,independent,2.277170113,,,,
11/03/1936,Rhode Island,RI,Landon,republican,40.17989704,,,,
11/03/1936,Rhode Island,RI,Roosevelt,democrat,53.10079761,,,,
11/03/1936,Rhode Island,RI,Other,independent,6.719305349,,,,
11/03/1936,South Carolina,SC,Landon,republican,1.425885981,,,,
11/03/1936,South Carolina,SC,Roosevelt,democrat,98.57411402,,,,
11/03/1936,South Carolina,SC,Other,independent,0,,,,
11/03/1936,South Dakota,SD,Landon,republican,42.49490643,,,,
11/03/1936,South Dakota,SD,Roosevelt,democrat,54.01785112,,,,
11/03/1936,South Dakota,SD,Other,independent,3.487242454,,,,
11/03/1936,Tennessee,TN,Landon,republican,30.8114178,,,,
11/03/1936,Tennessee,TN,Roosevelt,democrat,68.78167465,,,,
11/03/1936,Tennessee,TN,Other,independent,0.406907545,,,,
11/03/1936,Texas,TX,Landon,republican,12.3168843,,,,
11/03/1936,Texas,TX,Roosevelt,democrat,87.08022256,,,,
11/03/1936,Texas,TX,Other,independent,0.602893134,,,,
11/03/1936,Utah,UT,Landon,republican,29.79319448,,,,
11/03/1936,Utah,UT,Roosevelt,democrat,69.34100066,,,,
11/03/1936,Utah,UT,Other,independent,0.865804862,,,,
11/03/1936,Vermont,VT,Landon,republican,56.38775411,,,,
11/03/1936,Vermont,VT,Roosevelt,democrat,43.23504235,,,,
11/03/1936,Vermont,VT,Other,independent,0.377203544,,,,
11/03/1936,Virginia,VA,Landon,republican,29.3899997,,,,
11/03/1936,Virginia,VA,Roosevelt,democrat,70.22923578,,,,
11/03/1936,Virginia,VA,Other,independent,0.380764518,,,,
11/03/1936,Washington,WA,Landon,republican,29.88309178,,,,
11/03/1936,Washington,WA,Roosevelt,democrat,66.38072733,,,,
11/03/1936,Washington,WA,Other,independent,3.736180883,,,,
11/03/1936,West Virginia,WV,Landon,republican,39.20235678,,,,
11/03/1936,West Virginia,WV,Roosevelt,democrat,60.55606094,,,,
11/03/1936,West Virginia,WV,Other,independent,0.241582274,,,,
11/03/1936,Wisconsin,WI,Landon,republican,30.25902619,,,,
11/03/1936,Wisconsin,WI,Roosevelt,democrat,63.80180524,,,,
11/03/1936,Wisconsin,WI,Other,independent,5.939168574,,,,
11/03/1936,Wyoming,WY,Landon,republican,37.47170687,,,,
11/03/1936,Wyoming,WY,Roosevelt,democrat,60.57534194,,,,
11/03/1936,Wyoming,WY,Other,independent,1.952951191,,,,
11/03/1936,National Popular Vote,NPV,Landon,republican,36.54319931,,,,
11/03/1936,National Popular Vote,NPV,Roosevelt,democrat,60.79904302,,,,
11/05/1940,Alabama,AL,Willkie,republican,14.33761926,,,,
11/05/1940,Alabama,AL,Roosevelt,democrat,85.21747406,,,,
11/05/1940,Alabama,AL,Other,independent,0.444906685,,,,
11/05/1940,Arizona,AZ,Willkie,republican,36.01063723,,,,
11/05/1940,Arizona,AZ,Roosevelt,democrat,63.49482468,,,,
11/05/1940,Arizona,AZ,Other,independent,0.494538087,,,,
11/05/1940,Arkansas,AR,Willkie,republican,20.98254983,,,,
11/05/1940,Arkansas,AR,Roosevelt,democrat,79.01745017,,,,
11/05/1940,Arkansas,AR,Other,independent,0,,,,
11/05/1940,California,CA,Willkie,republican,41.34308373,,,,
11/05/1940,California,CA,Roosevelt,democrat,57.44074797,,,,
11/05/1940,California,CA,Other,independent,1.216168302,,,,
11/05/1940,Colorado,CO,Willkie,republican,50.92421913,,,,
11/05/1940,Colorado,CO,Roosevelt,democrat,48.37013938,,,,
11/05/1940,Colorado,CO,Other,independent,0.705641489,,,,
11/05/1940,Connecticut,CT,Willkie,republican,46.29789815,,,,
11/05/1940,Connecticut,CT,Roosevelt,democrat,53.43825096,,,,
11/05/1940,Connecticut,CT,Other,independent,0.263850892,,,,
11/05/1940,Delaware,DE,Willkie,republican,45.052576,,,,
11/05/1940,Delaware,DE,Roosevelt,democrat,54.701776,,,,
11/05/1940,Delaware,DE,Other,independent,0.245647997,,,,
11/05/1940,Florida,FL,Willkie,republican,25.98559811,,,,
11/05/1940,Florida,FL,Roosevelt,democrat,74.01440189,,,,
11/05/1940,Florida,FL,Other,independent,0,,,,
11/05/1940,Georgia,GA,Willkie,republican,14.83277929,,,,
11/05/1940,Georgia,GA,Roosevelt,democrat,84.84823277,,,,
11/05/1940,Georgia,GA,Other,independent,0.318987941,,,,
11/05/1940,Idaho,ID,Willkie,republican,45.30931079,,,,
11/05/1940,Idaho,ID,Roosevelt,democrat,54.36198803,,,,
11/05/1940,Idaho,ID,Other,independent,0.328701184,,,,
11/05/1940,Illinois,IL,Willkie,republican,48.53654691,,,,
11/05/1940,Illinois,IL,Roosevelt,democrat,50.97124541,,,,
11/05/1940,Illinois,IL,Other,independent,0.49220768,,,,
11/05/1940,Indiana,IN,Willkie,republican,50.45393429,,,,
11/05/1940,Indiana,IN,Roosevelt,democrat,49.02899851,,,,
11/05/1940,Indiana,IN,Other,independent,0.5170672,,,,
11/05/1940,Iowa,IA,Willkie,republican,52.0285002,,,,
11/05/1940,Iowa,IA,Roosevelt,democrat,47.62100656,,,,
11/05/1940,Iowa,IA,Other,independent,0.350493241,,,,
11/05/1940,Kansas,KS,Willkie,republican,56.86047958,,,,
11/05/1940,Kansas,KS,Roosevelt,democrat,42.39524257,,,,
11/05/1940,Kansas,KS,Other,independent,0.744277848,,,,
11/05/1940,Kentucky,KY,Willkie,republican,42.30052063,,,,
11/05/1940,Kentucky,KY,Roosevelt,democrat,57.44622295,,,,
11/05/1940,Kentucky,KY,Other,independent,0.253256412,,,,
11/05/1940,Louisiana,LA,Willkie,republican,14.0868374,,,,
11/05/1940,Louisiana,LA,Roosevelt,democrat,85.88415412,,,,
11/05/1940,Louisiana,LA,Other,independent,0.029008474,,,,
11/05/1940,Maine,ME,Willkie,republican,51.10054856,,,,
11/05/1940,Maine,ME,Roosevelt,democrat,48.77135021,,,,
11/05/1940,Maine,ME,Other,independent,0.128101234,,,,
11/05/1940,Maryland,MD,Willkie,republican,40.83124658,,,,
11/05/1940,Maryland,MD,Roosevelt,democrat,58.25421857,,,,
11/05/1940,Maryland,MD,Other,independent,0.914534848,,,,
11/05/1940,Massachusetts,MA,Willkie,republican,46.35931155,,,,
11/05/1940,Massachusetts,MA,Roosevelt,democrat,53.10931019,,,,
11/05/1940,Massachusetts,MA,Other,independent,0.531378253,,,,
11/05/1940,Michigan,MI,Willkie,republican,49.85390203,,,,
11/05/1940,Michigan,MI,Roosevelt,democrat,49.52186771,,,,
11/05/1940,Michigan,MI,Other,independent,0.624230259,,,,
11/05/1940,Minnesota,MN,Willkie,republican,47.65662714,,,,
11/05/1940,Minnesota,MN,Roosevelt,democrat,51.486747,,,,
11/05/1940,Minnesota,MN,Other,independent,0.856625863,,,,
11/05/1940,Mississippi,MS,Willkie,republican,4.188279188,,,,
11/05/1940,Mississippi,MS,Roosevelt,democrat,95.70195195,,,,
11/05/1940,Mississippi,MS,Other,independent,0.10976886,,,,
11/05/1940,Missouri,MO,Willkie,republican,47.4993306,,,,
11/05/1940,Missouri,MO,Roosevelt,democrat,52.26922844,,,,
11/05/1940,Missouri,MO,Other,independent,0.23144096,,,,
11/05/1940,Montana,MT,Willkie,republican,40.17339525,,,,
11/05/1940,Montana,MT,Roosevelt,democrat,58.77929424,,,,
11/05/1940,Montana,MT,Other,independent,1.047310518,,,,
11/05/1940,Nebraska,NE,Willkie,republican,57.18681297,,,,
11/05/1940,Nebraska,NE,Roosevelt,democrat,42.81318703,,,,
11/05/1940,Nebraska,NE,Other,independent,0,,,,
11/05/1940,Nevada,NV,Willkie,republican,39.9236469,,,,
11/05/1940,Nevada,NV,Roosevelt,democrat,60.0763531,,,,
11/05/1940,Nevada,NV,Other,independent,0,,,,
11/05/1940,New Hampshire,NH,Willkie,republican,46.77914697,,,,
11/05/1940,New Hampshire,NH,Roosevelt,democrat,53.22085303,,,,
11/05/1940,New Hampshire,NH,Other,independent,0,,,,
11/05/1940,New Jersey,NJ,Willkie,republican,47.93156277,,,,
11/05/1940,New Jersey,NJ,Roosevelt,democrat,51.54784259,,,,
11/05/1940,New Jersey,NJ,Other,independent,0.520594641,,,,
11/05/1940,New Mexico,NM,Willkie,republican,43.28051163,,,,
11/05/1940,New Mexico,NM,Roosevelt,democrat,56.58634275,,,,
11/05/1940,New Mexico,NM,Other,independent,0.13314562,,,,
11/05/1940,New York,NY,Willkie,republican,47.94943598,,,,
11/05/1940,New York,NY,Roosevelt,democrat,51.50413445,,,,
11/05/1940,New York,NY,Other,independent,0.546429566,,,,
11/05/1940,North Carolina,NC,Willkie,republican,25.96894419,,,,
11/05/1940,North Carolina,NC,Roosevelt,democrat,74.03105581,,,,
11/05/1940,North Carolina,NC,Other,independent,0,,,,
11/05/1940,North Dakota,ND,Willkie,republican,55.05832072,,,,
11/05/1940,North Dakota,ND,Roosevelt,democrat,44.17629775,,,,
11/05/1940,North Dakota,ND,Other,independent,0.765381533,,,,
11/05/1940,Ohio,OH,Willkie,republican,47.79563434,,,,
11/05/1940,Ohio,OH,Roosevelt,democrat,52.20436566,,,,
11/05/1940,Ohio,OH,Other,independent,0,,,,
11/05/1940,Oklahoma,OK,Willkie,republican,42.22548208,,,,
11/05/1940,Oklahoma,OK,Roosevelt,democrat,57.40814706,,,,
11/05/1940,Oklahoma,OK,Other,independent,0.366370859,,,,
11/05/1940,Oregon,OR,Willkie,republican,45.62276619,,,,
11/05/1940,Oregon,OR,Roosevelt,democrat,53.69773917,,,,
11/05/1940,Oregon,OR,Other,independent,0.679494639,,,,
11/05/1940,Pennsylvania,PA,Willkie,republican,46.33440835,,,,
11/05/1940,Pennsylvania,PA,Roosevelt,democrat,53.22841955,,,,
11/05/1940,Pennsylvania,PA,Other,independent,0.437172109,,,,
11/05/1940,Rhode Island,RI,Willkie,republican,43.17417515,,,,
11/05/1940,Rhode Island,RI,Roosevelt,democrat,56.728362,,,,
11/05/1940,Rhode Island,RI,Other,independent,0.097462852,,,,
11/05/1940,South Carolina,SC,Willkie,republican,4.367337126,,,,
11/05/1940,South Carolina,SC,Roosevelt,democrat,95.63065951,,,,
11/05/1940,South Carolina,SC,Other,independent,0.002003366,,,,
11/05/1940,South Dakota,SD,Willkie,republican,57.40904655,,,,
11/05/1940,South Dakota,SD,Roosevelt,democrat,42.59095345,,,,
11/05/1940,South Dakota,SD,Other,independent,0,,,,
11/05/1940,Tennessee,TN,Willkie,republican,32.35377939,,,,
11/05/1940,Tennessee,TN,Roosevelt,democrat,67.25048439,,,,
11/05/1940,Tennessee,TN,Other,independent,0.395736224,,,,
11/05/1940,Texas,TX,Willkie,republican,18.91384053,,,,
11/05/1940,Texas,TX,Roosevelt,democrat,80.92031256,,,,
11/05/1940,Texas,TX,Other,independent,0.165846918,,,,
11/05/1940,Utah,UT,Willkie,republican,37.58832051,,,,
11/05/1940,Utah,UT,Roosevelt,democrat,62.25390305,,,,
11/05/1940,Utah,UT,Other,independent,0.157776442,,,,
11/05/1940,Vermont,VT,Willkie,republican,54.78114384,,,,
11/05/1940,Vermont,VT,Roosevelt,democrat,44.92387916,,,,
11/05/1940,Vermont,VT,Other,independent,0.294977003,,,,
11/05/1940,Virginia,VA,Willkie,republican,31.55244989,,,,
11/05/1940,Virginia,VA,Roosevelt,democrat,68.07739024,,,,
11/05/1940,Virginia,VA,Other,independent,0.370159864,,,,
11/05/1940,Washington,WA,Willkie,republican,40.57818206,,,,
11/05/1940,Washington,WA,Roosevelt,democrat,58.21690456,,,,
11/05/1940,Washington,WA,Other,independent,1.204913376,,,,
11/05/1940,West Virginia,WV,Willkie,republican,42.90108239,,,,
11/05/1940,West Virginia,WV,Roosevelt,democrat,57.09891761,,,,
11/05/1940,West Virginia,WV,Other,independent,0,,,,
11/05/1940,Wisconsin,WI,Willkie,republican,48.32411019,,,,
11/05/1940,Wisconsin,WI,Roosevelt,democrat,50.14656476,,,,
11/05/1940,Wisconsin,WI,Other,independent,1.529325048,,,,
11/05/1940,Wyoming,WY,Willkie,republican,46.89326443,,,,
11/05/1940,Wyoming,WY,Roosevelt,democrat,52.82163222,,,,
11/05/1940,Wyoming,WY,Other,independent,0.28510335,,,,
11/05/1940,National Popular Vote,NPV,Willkie,republican,44.77472656,,,,
11/05/1940,National Popular Vote,NPV,Roosevelt,democrat,54.72428023,,,,
11/07/1944,Alabama,AL,Dewey,republican,18.19868188,,,,
11/07/1944,Alabama,AL,Roosevelt,democrat,81.27627756,,,,
11/07/1944,Alabama,AL,Other,independent,0.525040553,,,,
11/07/1944,Arizona,AZ,Dewey,republican,40.89614485,,,,
11/07/1944,Arizona,AZ,Roosevelt,democrat,58.79797143,,,,
11/07/1944,Arizona,AZ,Other,independent,0.305883721,,,,
11/07/1944,Arkansas,AR,Dewey,republican,29.84259511,,,,
11/07/1944,Arkansas,AR,Roosevelt,democrat,69.95172666,,,,
11/07/1944,Arkansas,AR,Other,independent,0.205678222,,,,
11/07/1944,California,CA,Dewey,republican,42.97127845,,,,
11/07/1944,California,CA,Roosevelt,democrat,56.47925587,,,,
11/07/1944,California,CA,Other,independent,0.549465687,,,,
11/07/1944,Colorado,CO,Dewey,republican,53.20995012,,,,
11/07/1944,Colorado,CO,Roosevelt,democrat,46.39859496,,,,
11/07/1944,Colorado,CO,Other,independent,0.391454917,,,,
11/07/1944,Connecticut,CT,Dewey,republican,46.93890552,,,,
11/07/1944,Connecticut,CT,Roosevelt,democrat,52.30183055,,,,
11/07/1944,Connecticut,CT,Other,independent,0.759263934,,,,
11/07/1944,Delaware,DE,Dewey,republican,45.26686928,,,,
11/07/1944,Delaware,DE,Roosevelt,democrat,54.3757628,,,,
11/07/1944,Delaware,DE,Other,independent,0.357367921,,,,
11/07/1944,Florida,FL,Dewey,republican,29.67620682,,,,
11/07/1944,Florida,FL,Roosevelt,democrat,70.32379318,,,,
11/07/1944,Florida,FL,Other,independent,0,,,,
11/07/1944,Georgia,GA,Dewey,republican,18.25003276,,,,
11/07/1944,Georgia,GA,Roosevelt,democrat,81.73716661,,,,
11/07/1944,Georgia,GA,Other,independent,0.012800624,,,,
11/07/1944,Idaho,ID,Dewey,republican,48.06860566,,,,
11/07/1944,Idaho,ID,Roosevelt,democrat,51.55457203,,,,
11/07/1944,Idaho,ID,Other,independent,0.376822308,,,,
11/07/1944,Illinois,IL,Dewey,republican,48.04967021,,,,
11/07/1944,Illinois,IL,Roosevelt,democrat,51.5224869,,,,
11/07/1944,Illinois,IL,Other,independent,0.427842889,,,,
11/07/1944,Indiana,IN,Dewey,republican,52.38297437,,,,
11/07/1944,Indiana,IN,Roosevelt,democrat,46.73208575,,,,
11/07/1944,Indiana,IN,Other,independent,0.884939875,,,,
11/07/1944,Iowa,IA,Dewey,republican,51.99197415,,,,
11/07/1944,Iowa,IA,Roosevelt,democrat,47.48968981,,,,
11/07/1944,Iowa,IA,Other,independent,0.518336043,,,,
11/07/1944,Kansas,KS,Dewey,republican,60.24944942,,,,
11/07/1944,Kansas,KS,Roosevelt,democrat,39.17517062,,,,
11/07/1944,Kansas,KS,Other,independent,0.575379953,,,,
11/07/1944,Kentucky,KY,Dewey,republican,45.2170186,,,,
11/07/1944,Kentucky,KY,Roosevelt,democrat,54.45069309,,,,
11/07/1944,Kentucky,KY,Other,independent,0.332288307,,,,
11/07/1944,Louisiana,LA,Dewey,republican,19.391327,,,,
11/07/1944,Louisiana,LA,Roosevelt,democrat,80.5889239,,,,
11/07/1944,Louisiana,LA,Other,independent,0.019749101,,,,
11/07/1944,Maine,ME,Dewey,republican,52.44062078,,,,
11/07/1944,Maine,ME,Roosevelt,democrat,47.44635628,,,,
11/07/1944,Maine,ME,Other,independent,0.113022942,,,,
11/07/1944,Maryland,MD,Dewey,republican,48.14763682,,,,
11/07/1944,Maryland,MD,Roosevelt,democrat,51.85236318,,,,
11/07/1944,Maryland,MD,Other,independent,0,,,,
11/07/1944,Massachusetts,MA,Dewey,republican,46.99170945,,,,
11/07/1944,Massachusetts,MA,Roosevelt,democrat,52.80330908,,,,
11/07/1944,Massachusetts,MA,Other,independent,0.204981473,,,,
11/07/1944,Michigan,MI,Dewey,republican,49.17520813,,,,
11/07/1944,Michigan,MI,Roosevelt,democrat,50.19442478,,,,
11/07/1944,Michigan,MI,Other,independent,0.630367088,,,,
11/07/1944,Minnesota,MN,Dewey,republican,46.8593879,,,,
11/07/1944,Minnesota,MN,Roosevelt,democrat,52.40771228,,,,
11/07/1944,Minnesota,MN,Other,independent,0.732899819,,,,
11/07/1944,Mississippi,MS,Dewey,republican,6.442136828,,,,
11/07/1944,Mississippi,MS,Roosevelt,democrat,93.55786317,,,,
11/07/1944,Mississippi,MS,Other,independent,0,,,,
11/07/1944,Missouri,MO,Dewey,republican,48.42840009,,,,
11/07/1944,Missouri,MO,Roosevelt,democrat,51.37153301,,,,
11/07/1944,Missouri,MO,Other,independent,0.200066901,,,,
11/07/1944,Montana,MT,Dewey,republican,44.92922765,,,,
11/07/1944,Montana,MT,Roosevelt,democrat,54.28178727,,,,
11/07/1944,Montana,MT,Other,independent,0.788985074,,,,
11/07/1944,Nebraska,NE,Dewey,republican,58.58014015,,,,
11/07/1944,Nebraska,NE,Roosevelt,democrat,41.41985985,,,,
11/07/1944,Nebraska,NE,Other,independent,0,,,,
11/07/1944,Nevada,NV,Dewey,republican,45.37928237,,,,
11/07/1944,Nevada,NV,Roosevelt,democrat,54.62071763,,,,
11/07/1944,Nevada,NV,Other,independent,0,,,,
11/07/1944,New Hampshire,NH,Dewey,republican,47.86719332,,,,
11/07/1944,New Hampshire,NH,Roosevelt,democrat,52.11190322,,,,
11/07/1944,New Hampshire,NH,Other,independent,0.020903465,,,,
11/07/1944,New Jersey,NJ,Dewey,republican,48.9537678,,,,
11/07/1944,New Jersey,NJ,Roosevelt,democrat,50.30520516,,,,
11/07/1944,New Jersey,NJ,Other,independent,0.741027039,,,,
11/07/1944,New Mexico,NM,Dewey,republican,46.43652488,,,,
11/07/1944,New Mexico,NM,Roosevelt,democrat,53.46625062,,,,
11/07/1944,New Mexico,NM,Other,independent,0.097224503,,,,
11/07/1944,New York,NY,Dewey,republican,47.29671605,,,,
11/07/1944,New York,NY,Roosevelt,democrat,52.30859149,,,,
11/07/1944,New York,NY,Other,independent,0.394692454,,,,
11/07/1944,North Carolina,NC,Dewey,republican,33.28741617,,,,
11/07/1944,North Carolina,NC,Roosevelt,democrat,66.71258383,,,,
11/07/1944,North Carolina,NC,Other,independent,0,,,,
11/07/1944,North Dakota,ND,Dewey,republican,53.83769888,,,,
11/07/1944,North Dakota,ND,Roosevelt,democrat,45.48464603,,,,
11/07/1944,North Dakota,ND,Other,independent,0.677655095,,,,
11/07/1944,Ohio,OH,Dewey,republican,50.18283849,,,,
11/07/1944,Ohio,OH,Roosevelt,democrat,49.81716151,,,,
11/07/1944,Ohio,OH,Other,independent,0,,,,
11/07/1944,Oklahoma,OK,Dewey,republican,44.20261376,,,,
11/07/1944,Oklahoma,OK,Roosevelt,democrat,55.56725654,,,,
11/07/1944,Oklahoma,OK,Other,independent,0.230129692,,,,
11/07/1944,Oregon,OR,Dewey,republican,46.93666731,,,,
11/07/1944,Oregon,OR,Roosevelt,democrat,51.78309976,,,,
11/07/1944,Oregon,OR,Other,independent,1.280232929,,,,
