date,state,county,candidate,party,candidatevotes,totalvotes
11/08/1960,AK,Prince_of_Wales-Outer_Ketchikan,Faubus,independent,0,1039
11/08/1960,AK,Prince_of_Wales-Outer_Ketchikan,Other,other,0,1039
11/08/1960,AK,Sitka,Kennedy,democrat,1139,2122
11/08/1960,AK,Sitka,Nixon,republican,983,2122
11/08/1960,AK,Sitka,Byrd,southern democrat,0,2122
11/08/1960,AK,Sitka,Faubus,independent,0,2122
11/08/1960,AK,Sitka,Other,other,0,2122
11/08/1960,AK,Skagway-Hoonah-Angoon,Kennedy,democrat,566,966
11/08/1960,AK,Skagway-Hoonah-Angoon,Nixon,republican,400,966
11/08/1960,AK,Skagway-Hoonah-Angoon,Byrd,southern democrat,0,966
11/08/1960,AK,Skagway-Hoonah-Angoon,Faubus,independent,0,966
11/08/1960,AK,Skagway-Hoonah-Angoon,Other,other,0,966
11/08/1960,AK,Southeast_Fairbanks,Kennedy,democrat,297,662
11/08/1960,AK,Southeast_Fairbanks,Nixon,republican,365,662
11/08/1960,AK,Southeast_Fairbanks,Byrd,southern democrat,0,662
11/08/1960,AK,Southeast_Fairbanks,Faubus,independent,0,662
11/08/1960,AK,Southeast_Fairbanks,Other,other,0,662
11/08/1960,AK,Wrangell-Petersburg,Kennedy,democrat,640,1391
11/08/1960,AK,Wrangell-Petersburg,Nixon,republican,751,1391
11/08/1960,AK,Wrangell-Petersburg,Byrd,southern democrat,0,1391
11/08/1960,AK,Wrangell-Petersburg,Faubus,independent,0,1391
11/08/1960,AK,Wrangell-Petersburg,Other,other,0,1391
11/08/1960,AK,Yakutat,Kennedy,democrat,73,132
11/08/1960,AK,Yakutat,Nixon,republican,59,132
11/08/1960,AK,Yakutat,Byrd,southern democrat,0,132
11/08/1960,AK,Yakutat,Faubus,independent,0,132
11/08/1960,AK,Yakutat,Other,other,0,132
11/08/1960,AK,Yukon-Koyukuk,Kennedy,democrat,1086,2155
11/08/1960,AK,Yukon-Koyukuk,Nixon,republican,1069,2155
11/08/1960,AK,Yukon-Koyukuk,Byrd,southern democrat,0,2155
11/08/1960,AK,Yukon-Koyukuk,Faubus,independent,0,2155
11/08/1960,AK,Yukon-Koyukuk,Other,other,0,2155
11/08/1960,AL,Autauga,Kennedy,democrat,1324,2618
11/08/1960,AL,Autauga,Nixon,republican,1149,2618
11/08/1960,AL,Autauga,Byrd,southern democrat,65,2618
11/08/1960,AL,Autauga,Faubus,independent,56,2618
11/08/1960,AL,Autauga,Other,other,24,2618
11/08/1960,AL,Baldwin,Kennedy,democrat,5647,10791
11/08/1960,AL,Baldwin,Nixon,republican,4812,10791
11/08/1960,AL,Baldwin,Byrd,southern democrat,177,10791
11/08/1960,AL,Baldwin,Faubus,independent,145,10791
11/08/1960,AL,Baldwin,Other,other,10,10791
11/08/1960,AL,Barbour,Kennedy,democrat,2148,3366
11/08/1960,AL,Barbour,Nixon,republican,1166,3366
11/08/1960,AL,Barbour,Byrd,southern democrat,18,3366
11/08/1960,AL,Barbour,Faubus,independent,15,3366
11/08/1960,AL,Barbour,Other,other,19,3366
11/08/1960,AL,Bibb,Kennedy,democrat,1697,2756
11/08/1960,AL,Bibb,Nixon,republican,1052,2756
11/08/1960,AL,Bibb,Byrd,southern democrat,4,2756
11/08/1960,AL,Bibb,Faubus,independent,3,2756
11/08/1960,AL,Bibb,Other,other,0,2756
11/08/1960,AL,Blount,Kennedy,democrat,3404,5989
11/08/1960,AL,Blount,Nixon,republican,2557,5989
11/08/1960,AL,Blount,Byrd,southern democrat,13,5989
11/08/1960,AL,Blount,Faubus,independent,9,5989
11/08/1960,AL,Blount,Other,other,6,5989
11/08/1960,AL,Bullock,Kennedy,democrat,757,1176
11/08/1960,AL,Bullock,Nixon,republican,412,1176
11/08/1960,AL,Bullock,Byrd,southern democrat,5,1176
11/08/1960,AL,Bullock,Faubus,independent,1,1176
11/08/1960,AL,Bullock,Other,other,1,1176
11/08/1960,AL,Butler,Kennedy,democrat,2872,4134
11/08/1960,AL,Butler,Nixon,republican,1231,4134
11/08/1960,AL,Butler,Byrd,southern democrat,18,4134
11/08/1960,AL,Butler,Faubus,independent,11,4134
11/08/1960,AL,Butler,Other,other,2,4134
11/08/1960,AL,Calhoun,Kennedy,democrat,9590,14721
11/08/1960,AL,Calhoun,Nixon,republican,4821,14721
11/08/1960,AL,Calhoun,Byrd,southern democrat,125,14721
11/08/1960,AL,Calhoun,Faubus,independent,92,14721
11/08/1960,AL,Calhoun,Other,other,93,14721
11/08/1960,AL,Chambers,Kennedy,democrat,5165,7187
11/08/1960,AL,Chambers,Nixon,republican,1865,7187
11/08/1960,AL,Chambers,Byrd,southern democrat,71,7187
11/08/1960,AL,Chambers,Faubus,independent,40,7187
11/08/1960,AL,Chambers,Other,other,46,7187
11/08/1960,AL,Cherokee,Kennedy,democrat,3097,3981
11/08/1960,AL,Cherokee,Nixon,republican,872,3981
11/08/1960,AL,Cherokee,Byrd,southern democrat,4,3981
11/08/1960,AL,Cherokee,Faubus,independent,3,3981
11/08/1960,AL,Cherokee,Other,other,5,3981
11/08/1960,AL,Chilton,Kennedy,democrat,1798,5023
11/08/1960,AL,Chilton,Nixon,republican,3201,5023
11/08/1960,AL,Chilton,Byrd,southern democrat,8,5023
11/08/1960,AL,Chilton,Faubus,independent,5,5023
11/08/1960,AL,Chilton,Other,other,11,5023
11/08/1960,AL,Choctaw,Kennedy,democrat,1094,1895
11/08/1960,AL,Choctaw,Nixon,republican,612,1895
11/08/1960,AL,Choctaw,Byrd,southern democrat,92,1895
11/08/1960,AL,Choctaw,Faubus,independent,63,1895
11/08/1960,AL,Choctaw,Other,other,34,1895
11/08/1960,AL,Clarke,Kennedy,democrat,1878,4033
11/08/1960,AL,Clarke,Nixon,republican,2016,4033
11/08/1960,AL,Clarke,Byrd,southern democrat,73,4033
11/08/1960,AL,Clarke,Faubus,independent,47,4033
11/08/1960,AL,Clarke,Other,other,19,4033
11/08/1960,AL,Clay,Kennedy,democrat,1743,3330
11/08/1960,AL,Clay,Nixon,republican,1548,3330
11/08/1960,AL,Clay,Byrd,southern democrat,23,3330
11/08/1960,AL,Clay,Faubus,independent,16,3330
11/08/1960,AL,Clay,Other,other,0,3330
11/08/1960,AL,Cleburne,Kennedy,democrat,1510,2532
11/08/1960,AL,Cleburne,Nixon,republican,1008,2532
11/08/1960,AL,Cleburne,Byrd,southern democrat,4,2532
11/08/1960,AL,Cleburne,Faubus,independent,2,2532
11/08/1960,AL,Cleburne,Other,other,8,2532
11/08/1960,AL,Coffee,Kennedy,democrat,4470,5885
11/08/1960,AL,Coffee,Nixon,republican,1381,5885
11/08/1960,AL,Coffee,Byrd,southern democrat,16,5885
11/08/1960,AL,Coffee,Faubus,independent,11,5885
11/08/1960,AL,Coffee,Other,other,7,5885
11/08/1960,AL,Colbert,Kennedy,democrat,7550,10659
11/08/1960,AL,Colbert,Nixon,republican,2815,10659
11/08/1960,AL,Colbert,Byrd,southern democrat,143,10659
11/08/1960,AL,Colbert,Faubus,independent,83,10659
11/08/1960,AL,Colbert,Other,other,68,10659
11/08/1960,AL,Conecuh,Kennedy,democrat,1815,2595
11/08/1960,AL,Conecuh,Nixon,republican,650,2595
11/08/1960,AL,Conecuh,Byrd,southern democrat,50,2595
11/08/1960,AL,Conecuh,Faubus,independent,30,2595
11/08/1960,AL,Conecuh,Other,other,50,2595
11/08/1960,AL,Coosa,Kennedy,democrat,1493,2590
11/08/1960,AL,Coosa,Nixon,republican,1073,2590
11/08/1960,AL,Coosa,Byrd,southern democrat,9,2590
11/08/1960,AL,Coosa,Faubus,independent,5,2590
11/08/1960,AL,Coosa,Other,other,10,2590
11/08/1960,AL,Covington,Kennedy,democrat,5744,7854
11/08/1960,AL,Covington,Nixon,republican,2047,7854
11/08/1960,AL,Covington,Byrd,southern democrat,33,7854
11/08/1960,AL,Covington,Faubus,independent,21,7854
11/08/1960,AL,Covington,Other,other,9,7854
11/08/1960,AL,Crenshaw,Kennedy,democrat,2923,3504
11/08/1960,AL,Crenshaw,Nixon,republican,573,3504
11/08/1960,AL,Crenshaw,Byrd,southern democrat,5,3504
11/08/1960,AL,Crenshaw,Faubus,independent,1,3504
11/08/1960,AL,Crenshaw,Other,other,2,3504
11/08/1960,AL,Cullman,Kennedy,democrat,6346,10621
11/08/1960,AL,Cullman,Nixon,republican,4248,10621
11/08/1960,AL,Cullman,Byrd,southern democrat,22,10621
11/08/1960,AL,Cullman,Faubus,independent,5,10621
11/08/1960,AL,Cullman,Other,other,0,10621
11/08/1960,AL,Dale,Kennedy,democrat,2563,4264
11/08/1960,AL,Dale,Nixon,republican,1634,4264
11/08/1960,AL,Dale,Byrd,southern democrat,21,4264
11/08/1960,AL,Dale,Faubus,independent,13,4264
11/08/1960,AL,Dale,Other,other,33,4264
11/08/1960,AL,Dallas,Kennedy,democrat,2103,5269
11/08/1960,AL,Dallas,Nixon,republican,2872,5269
11/08/1960,AL,Dallas,Byrd,southern democrat,69,5269
11/08/1960,AL,Dallas,Faubus,independent,60,5269
11/08/1960,AL,Dallas,Other,other,165,5269
11/08/1960,AL,DeKalb,Kennedy,democrat,5844,11471
11/08/1960,AL,DeKalb,Nixon,republican,5585,11471
11/08/1960,AL,DeKalb,Byrd,southern democrat,12,11471
11/08/1960,AL,DeKalb,Faubus,independent,7,11471
11/08/1960,AL,DeKalb,Other,other,23,11471
11/08/1960,AL,Elmore,Kennedy,democrat,3440,5470
11/08/1960,AL,Elmore,Nixon,republican,1919,5470
11/08/1960,AL,Elmore,Byrd,southern democrat,50,5470
11/08/1960,AL,Elmore,Faubus,independent,32,5470
11/08/1960,AL,Elmore,Other,other,29,5470
11/08/1960,AL,Escambia,Kennedy,democrat,3990,5983
11/08/1960,AL,Escambia,Nixon,republican,1810,5983
11/08/1960,AL,Escambia,Byrd,southern democrat,105,5983
11/08/1960,AL,Escambia,Faubus,independent,70,5983
11/08/1960,AL,Escambia,Other,other,8,5983
11/08/1960,AL,Etowah,Kennedy,democrat,14372,22009
11/08/1960,AL,Etowah,Nixon,republican,7128,22009
11/08/1960,AL,Etowah,Byrd,southern democrat,185,22009
11/08/1960,AL,Etowah,Faubus,independent,134,22009
11/08/1960,AL,Etowah,Other,other,190,22009
11/08/1960,AL,Fayette,Kennedy,democrat,2274,4217
11/08/1960,AL,Fayette,Nixon,republican,1923,4217
11/08/1960,AL,Fayette,Byrd,southern democrat,8,4217
11/08/1960,AL,Fayette,Faubus,independent,3,4217
11/08/1960,AL,Fayette,Other,other,9,4217
11/08/1960,AL,Franklin,Kennedy,democrat,3422,7545
11/08/1960,AL,Franklin,Nixon,republican,4069,7545
11/08/1960,AL,Franklin,Byrd,southern democrat,16,7545
11/08/1960,AL,Franklin,Faubus,independent,15,7545
11/08/1960,AL,Franklin,Other,other,23,7545
11/08/1960,AL,Geneva,Kennedy,democrat,3050,4568
11/08/1960,AL,Geneva,Nixon,republican,1502,4568
11/08/1960,AL,Geneva,Byrd,southern democrat,7,4568
11/08/1960,AL,Geneva,Faubus,independent,5,4568
11/08/1960,AL,Geneva,Other,other,4,4568
11/08/1960,AL,Greene,Kennedy,democrat,723,1136
11/08/1960,AL,Greene,Nixon,republican,381,1136
11/08/1960,AL,Greene,Byrd,southern democrat,19,1136
11/08/1960,AL,Greene,Faubus,independent,11,1136
11/08/1960,AL,Greene,Other,other,2,1136
11/08/1960,AL,Hale,Kennedy,democrat,1309,2072
11/08/1960,AL,Hale,Nixon,republican,741,2072
11/08/1960,AL,Hale,Byrd,southern democrat,10,2072
11/08/1960,AL,Hale,Faubus,independent,9,2072
11/08/1960,AL,Hale,Other,other,3,2072
11/08/1960,AL,Henry,Kennedy,democrat,2115,2725
11/08/1960,AL,Henry,Nixon,republican,588,2725
11/08/1960,AL,Henry,Byrd,southern democrat,11,2725
11/08/1960,AL,Henry,Faubus,independent,5,2725
11/08/1960,AL,Henry,Other,other,6,2725
11/08/1960,AL,Houston,Kennedy,democrat,3897,8078
11/08/1960,AL,Houston,Nixon,republican,4055,8078
11/08/1960,AL,Houston,Byrd,southern democrat,65,8078
11/08/1960,AL,Houston,Faubus,independent,41,8078
11/08/1960,AL,Houston,Other,other,20,8078
11/08/1960,AL,Jackson,Kennedy,democrat,4789,6891
11/08/1960,AL,Jackson,Nixon,republican,2036,6891
11/08/1960,AL,Jackson,Byrd,southern democrat,23,6891
11/08/1960,AL,Jackson,Faubus,independent,20,6891
11/08/1960,AL,Jackson,Other,other,23,6891
11/08/1960,AL,Jefferson,Kennedy,democrat,44369,107586
11/08/1960,AL,Jefferson,Nixon,republican,60004,107586
11/08/1960,AL,Jefferson,Byrd,southern democrat,1525,107586
11/08/1960,AL,Jefferson,Faubus,independent,1140,107586
11/08/1960,AL,Jefferson,Other,other,548,107586
11/08/1960,AL,Lamar,Kennedy,democrat,2386,3442
11/08/1960,AL,Lamar,Nixon,republican,964,3442
11/08/1960,AL,Lamar,Byrd,southern democrat,41,3442
11/08/1960,AL,Lamar,Faubus,independent,28,3442
11/08/1960,AL,Lamar,Other,other,23,3442
11/08/1960,AL,Lauderdale,Kennedy,democrat,8565,12437
11/08/1960,AL,Lauderdale,Nixon,republican,3570,12437
11/08/1960,AL,Lauderdale,Byrd,southern democrat,84,12437
11/08/1960,AL,Lauderdale,Faubus,independent,58,12437
11/08/1960,AL,Lauderdale,Other,other,160,12437
11/08/1960,AL,Lawrence,Kennedy,democrat,2929,4313
11/08/1960,AL,Lawrence,Nixon,republican,1365,4313
11/08/1960,AL,Lawrence,Byrd,southern democrat,7,4313
11/08/1960,AL,Lawrence,Faubus,independent,6,4313
11/08/1960,AL,Lawrence,Other,other,6,4313
11/08/1960,AL,Lee,Kennedy,democrat,3759,6144
11/08/1960,AL,Lee,Nixon,republican,2301,6144
11/08/1960,AL,Lee,Byrd,southern democrat,39,6144
11/08/1960,AL,Lee,Faubus,independent,30,6144
11/08/1960,AL,Lee,Other,other,15,6144
11/08/1960,AL,Limestone,Kennedy,democrat,4147,5156
11/08/1960,AL,Limestone,Nixon,republican,991,5156
11/08/1960,AL,Limestone,Byrd,southern democrat,8,5156
11/08/1960,AL,Limestone,Faubus,independent,7,5156
11/08/1960,AL,Limestone,Other,other,3,5156
11/08/1960,AL,Lowndes,Kennedy,democrat,796,1253
11/08/1960,AL,Lowndes,Nixon,republican,432,1253
11/08/1960,AL,Lowndes,Byrd,southern democrat,13,1253
11/08/1960,AL,Lowndes,Faubus,independent,12,1253
11/08/1960,AL,Lowndes,Other,other,0,1253
11/08/1960,AL,Macon,Kennedy,democrat,1327,2245
11/08/1960,AL,Macon,Nixon,republican,877,2245
11/08/1960,AL,Macon,Byrd,southern democrat,25,2245
11/08/1960,AL,Macon,Faubus,independent,14,2245
11/08/1960,AL,Macon,Other,other,2,2245
11/08/1960,AL,Madison,Kennedy,democrat,10959,16535
11/08/1960,AL,Madison,Nixon,republican,5299,16535
11/08/1960,AL,Madison,Byrd,southern democrat,128,16535
11/08/1960,AL,Madison,Faubus,independent,74,16535
11/08/1960,AL,Madison,Other,other,75,16535
11/08/1960,AL,Marengo,Kennedy,democrat,1436,2904
11/08/1960,AL,Marengo,Nixon,republican,1235,2904
11/08/1960,AL,Marengo,Byrd,southern democrat,120,2904
11/08/1960,AL,Marengo,Faubus,independent,83,2904
11/08/1960,AL,Marengo,Other,other,30,2904
11/08/1960,AL,Marion,Kennedy,democrat,3099,6078
11/08/1960,AL,Marion,Nixon,republican,2938,6078
11/08/1960,AL,Marion,Byrd,southern democrat,17,6078
11/08/1960,AL,Marion,Faubus,independent,14,6078
11/08/1960,AL,Marion,Other,other,10,6078
11/08/1960,AL,Marshall,Kennedy,democrat,6595,10018
11/08/1960,AL,Marshall,Nixon,republican,3398,10018
11/08/1960,AL,Marshall,Byrd,southern democrat,8,10018
11/08/1960,AL,Marshall,Faubus,independent,6,10018
11/08/1960,AL,Marshall,Other,other,11,10018
11/08/1960,AL,Mobile,Kennedy,democrat,28626,55822
11/08/1960,AL,Mobile,Nixon,republican,24608,55822
11/08/1960,AL,Mobile,Byrd,southern democrat,1308,55822
11/08/1960,AL,Mobile,Faubus,independent,1150,55822
11/08/1960,AL,Mobile,Other,other,130,55822
11/08/1960,AL,Monroe,Kennedy,democrat,2130,3182
11/08/1960,AL,Monroe,Nixon,republican,989,3182
11/08/1960,AL,Monroe,Byrd,southern democrat,34,3182
11/08/1960,AL,Monroe,Faubus,independent,25,3182
11/08/1960,AL,Monroe,Other,other,4,3182
11/08/1960,AL,Montgomery,Kennedy,democrat,9421,21755
11/08/1960,AL,Montgomery,Nixon,republican,11778,21755
11/08/1960,AL,Montgomery,Byrd,southern democrat,249,21755
11/08/1960,AL,Montgomery,Faubus,independent,182,21755
11/08/1960,AL,Montgomery,Other,other,125,21755
11/08/1960,AL,Morgan,Kennedy,democrat,7822,12248
11/08/1960,AL,Morgan,Nixon,republican,4357,12248
11/08/1960,AL,Morgan,Byrd,southern democrat,21,12248
11/08/1960,AL,Morgan,Faubus,independent,19,12248
11/08/1960,AL,Morgan,Other,other,29,12248
11/08/1960,AL,Perry,Kennedy,democrat,973,1839
11/08/1960,AL,Perry,Nixon,republican,744,1839
11/08/1960,AL,Perry,Byrd,southern democrat,75,1839
11/08/1960,AL,Perry,Faubus,independent,44,1839
11/08/1960,AL,Perry,Other,other,3,1839
11/08/1960,AL,Pickens,Kennedy,democrat,1836,3183
11/08/1960,AL,Pickens,Nixon,republican,1277,3183
11/08/1960,AL,Pickens,Byrd,southern democrat,43,3183
11/08/1960,AL,Pickens,Faubus,independent,23,3183
11/08/1960,AL,Pickens,Other,other,4,3183
11/08/1960,AL,Pike,Kennedy,democrat,3421,4469
11/08/1960,AL,Pike,Nixon,republican,1006,4469
11/08/1960,AL,Pike,Byrd,southern democrat,21,4469
11/08/1960,AL,Pike,Faubus,independent,17,4469
11/08/1960,AL,Pike,Other,other,4,4469
11/08/1960,AL,Randolph,Kennedy,democrat,3175,4922
11/08/1960,AL,Randolph,Nixon,republican,1697,4922
11/08/1960,AL,Randolph,Byrd,southern democrat,33,4922
11/08/1960,AL,Randolph,Faubus,independent,7,4922
11/08/1960,AL,Randolph,Other,other,10,4922
11/08/1960,AL,Russell,Kennedy,democrat,3480,5348
11/08/1960,AL,Russell,Nixon,republican,1770,5348
11/08/1960,AL,Russell,Byrd,southern democrat,48,5348
11/08/1960,AL,Russell,Faubus,independent,40,5348
11/08/1960,AL,Russell,Other,other,10,5348
11/08/1960,AL,Shelby,Kennedy,democrat,3225,6481
11/08/1960,AL,Shelby,Nixon,republican,3157,6481
11/08/1960,AL,Shelby,Byrd,southern democrat,46,6481
11/08/1960,AL,Shelby,Faubus,independent,38,6481
11/08/1960,AL,Shelby,Other,other,15,6481
11/08/1960,AL,St_Clair,Kennedy,democrat,3039,5664
11/08/1960,AL,St_Clair,Nixon,republican,2589,5664
11/08/1960,AL,St_Clair,Byrd,southern democrat,12,5664
11/08/1960,AL,St_Clair,Faubus,independent,11,5664
11/08/1960,AL,St_Clair,Other,other,13,5664
11/08/1960,AL,Sumter,Kennedy,democrat,765,1511
11/08/1960,AL,Sumter,Nixon,republican,623,1511
11/08/1960,AL,Sumter,Byrd,southern democrat,74,1511
11/08/1960,AL,Sumter,Faubus,independent,47,1511
11/08/1960,AL,Sumter,Other,other,2,1511
11/08/1960,AL,Talladega,Kennedy,democrat,5729,10568
11/08/1960,AL,Talladega,Nixon,republican,4723,10568
11/08/1960,AL,Talladega,Byrd,southern democrat,77,10568
11/08/1960,AL,Talladega,Faubus,independent,17,10568
11/08/1960,AL,Talladega,Other,other,22,10568
11/08/1960,AL,Tallapoosa,Kennedy,democrat,5460,7684
11/08/1960,AL,Tallapoosa,Nixon,republican,2150,7684
11/08/1960,AL,Tallapoosa,Byrd,southern democrat,38,7684
11/08/1960,AL,Tallapoosa,Faubus,independent,26,7684
11/08/1960,AL,Tallapoosa,Other,other,10,7684
11/08/1960,AL,Tuscaloosa,Kennedy,democrat,8254,14213
11/08/1960,AL,Tuscaloosa,Nixon,republican,5598,14213
11/08/1960,AL,Tuscaloosa,Byrd,southern democrat,140,14213
11/08/1960,AL,Tuscaloosa,Faubus,independent,117,14213
11/08/1960,AL,Tuscaloosa,Other,other,104,14213
11/08/1960,AL,Walker,Kennedy,democrat,8109,13572
11/08/1960,AL,Walker,Nixon,republican,5463,13572
11/08/1960,AL,Walker,Byrd,southern democrat,0,13572
11/08/1960,AL,Walker,Faubus,independent,0,13572
11/08/1960,AL,Walker,Other,other,0,13572
11/08/1960,AL,Washington,Kennedy,democrat,1929,2826
11/08/1960,AL,Washington,Nixon,republican,792,2826
11/08/1960,AL,Washington,Byrd,southern democrat,55,2826
11/08/1960,AL,Washington,Faubus,independent,36,2826
11/08/1960,AL,Washington,Other,other,14,2826
11/08/1960,AL,Wilcox,Kennedy,democrat,905,1429
11/08/1960,AL,Wilcox,Nixon,republican,513,1429
11/08/1960,AL,Wilcox,Byrd,southern democrat,7,1429
11/08/1960,AL,Wilcox,Faubus,independent,4,1429
11/08/1960,AL,Wilcox,Other,other,0,1429
11/08/1960,AL,Winston,Kennedy,democrat,1681,5111
11/08/1960,AL,Winston,Nixon,republican,3421,5111
11/08/1960,AL,Winston,Byrd,southern democrat,6,5111
11/08/1960,AL,Winston,Faubus,independent,3,5111
11/08/1960,AL,Winston,Other,other,0,5111
11/08/1960,AR,Arkansas,Kennedy,democrat,2789,5318
11/08/1960,AR,Arkansas,Nixon,republican,2043,5318
11/08/1960,AR,Arkansas,Byrd,southern democrat,0,5318
11/08/1960,AR,Arkansas,Faubus,independent,486,5318
11/08/1960,AR,Arkansas,Other,other,0,5318
11/08/1960,AR,Ashley,Kennedy,democrat,3118,5026
11/08/1960,AR,Ashley,Nixon,republican,1288,5026
11/08/1960,AR,Ashley,Byrd,southern democrat,0,5026
11/08/1960,AR,Ashley,Faubus,independent,620,5026
11/08/1960,AR,Ashley,Other,other,0,5026
11/08/1960,AR,Baxter,Kennedy,democrat,1694,3879
11/08/1960,AR,Baxter,Nixon,republican,2108,3879
11/08/1960,AR,Baxter,Byrd,southern democrat,0,3879
11/08/1960,AR,Baxter,Faubus,independent,77,3879
11/08/1960,AR,Baxter,Other,other,0,3879
11/08/1960,AR,Benton,Kennedy,democrat,3619,11590
11/08/1960,AR,Benton,Nixon,republican,7832,11590
11/08/1960,AR,Benton,Byrd,southern democrat,0,11590
11/08/1960,AR,Benton,Faubus,independent,139,11590
11/08/1960,AR,Benton,Other,other,0,11590
11/08/1960,AR,Boone,Kennedy,democrat,2774,6233
11/08/1960,AR,Boone,Nixon,republican,3388,6233
11/08/1960,AR,Boone,Byrd,southern democrat,0,6233
11/08/1960,AR,Boone,Faubus,independent,71,6233
11/08/1960,AR,Boone,Other,other,0,6233
11/08/1960,AR,Bradley,Kennedy,democrat,2960,4210
11/08/1960,AR,Bradley,Nixon,republican,873,4210
11/08/1960,AR,Bradley,Byrd,southern democrat,0,4210
11/08/1960,AR,Bradley,Faubus,independent,377,4210
11/08/1960,AR,Bradley,Other,other,0,4210
11/08/1960,AR,Calhoun,Kennedy,democrat,1151,1598
11/08/1960,AR,Calhoun,Nixon,republican,295,1598
11/08/1960,AR,Calhoun,Byrd,southern democrat,0,1598
11/08/1960,AR,Calhoun,Faubus,independent,152,1598
11/08/1960,AR,Calhoun,Other,other,0,1598
11/08/1960,AR,Carroll,Kennedy,democrat,1301,3965
11/08/1960,AR,Carroll,Nixon,republican,2615,3965
11/08/1960,AR,Carroll,Byrd,southern democrat,0,3965
11/08/1960,AR,Carroll,Faubus,independent,49,3965
11/08/1960,AR,Carroll,Other,other,0,3965
11/08/1960,AR,Chicot,Kennedy,democrat,1803,3051
11/08/1960,AR,Chicot,Nixon,republican,979,3051
11/08/1960,AR,Chicot,Byrd,southern democrat,0,3051
11/08/1960,AR,Chicot,Faubus,independent,269,3051
11/08/1960,AR,Chicot,Other,other,0,3051
11/08/1960,AR,Clark,Kennedy,democrat,3295,5083
11/08/1960,AR,Clark,Nixon,republican,1357,5083
11/08/1960,AR,Clark,Byrd,southern democrat,0,5083
11/08/1960,AR,Clark,Faubus,independent,431,5083
11/08/1960,AR,Clark,Other,other,0,5083
11/08/1960,AR,Clay,Kennedy,democrat,1908,4568
11/08/1960,AR,Clay,Nixon,republican,2543,4568
11/08/1960,AR,Clay,Byrd,southern democrat,0,4568
11/08/1960,AR,Clay,Faubus,independent,117,4568
11/08/1960,AR,Clay,Other,other,0,4568
11/08/1960,AR,Cleburne,Kennedy,democrat,1144,2282
11/08/1960,AR,Cleburne,Nixon,republican,1026,2282
11/08/1960,AR,Cleburne,Byrd,southern democrat,0,2282
11/08/1960,AR,Cleburne,Faubus,independent,112,2282
11/08/1960,AR,Cleburne,Other,other,0,2282
11/08/1960,AR,Cleveland,Kennedy,democrat,1216,1715
11/08/1960,AR,Cleveland,Nixon,republican,290,1715
11/08/1960,AR,Cleveland,Byrd,southern democrat,0,1715
11/08/1960,AR,Cleveland,Faubus,independent,209,1715
11/08/1960,AR,Cleveland,Other,other,0,1715
11/08/1960,AR,Columbia,Kennedy,democrat,2427,5605
11/08/1960,AR,Columbia,Nixon,republican,2372,5605
11/08/1960,AR,Columbia,Byrd,southern democrat,0,5605
11/08/1960,AR,Columbia,Faubus,independent,806,5605
11/08/1960,AR,Columbia,Other,other,0,5605
11/08/1960,AR,Conway,Kennedy,democrat,2900,4796
11/08/1960,AR,Conway,Nixon,republican,1685,4796
11/08/1960,AR,Conway,Byrd,southern democrat,0,4796
11/08/1960,AR,Conway,Faubus,independent,211,4796
11/08/1960,AR,Conway,Other,other,0,4796
11/08/1960,AR,Craighead,Kennedy,democrat,4898,10738
11/08/1960,AR,Craighead,Nixon,republican,5258,10738
11/08/1960,AR,Craighead,Byrd,southern democrat,0,10738
11/08/1960,AR,Craighead,Faubus,independent,582,10738
11/08/1960,AR,Craighead,Other,other,0,10738
11/08/1960,AR,Crawford,Kennedy,democrat,2430,5907
11/08/1960,AR,Crawford,Nixon,republican,3373,5907
11/08/1960,AR,Crawford,Byrd,southern democrat,0,5907
11/08/1960,AR,Crawford,Faubus,independent,104,5907
11/08/1960,AR,Crawford,Other,other,0,5907
11/08/1960,AR,Crittenden,Kennedy,democrat,2679,5128
11/08/1960,AR,Crittenden,Nixon,republican,2234,5128
11/08/1960,AR,Crittenden,Byrd,southern democrat,0,5128
11/08/1960,AR,Crittenden,Faubus,independent,215,5128
11/08/1960,AR,Crittenden,Other,other,0,5128
11/08/1960,AR,Cross,Kennedy,democrat,2088,3615
11/08/1960,AR,Cross,Nixon,republican,1287,3615
11/08/1960,AR,Cross,Byrd,southern democrat,0,3615
11/08/1960,AR,Cross,Faubus,independent,240,3615
11/08/1960,AR,Cross,Other,other,0,3615
11/08/1960,AR,Dallas,Kennedy,democrat,1639,2615
11/08/1960,AR,Dallas,Nixon,republican,659,2615
11/08/1960,AR,Dallas,Byrd,southern democrat,0,2615
11/08/1960,AR,Dallas,Faubus,independent,317,2615
11/08/1960,AR,Dallas,Other,other,0,2615
11/08/1960,AR,Desha,Kennedy,democrat,2502,3936
11/08/1960,AR,Desha,Nixon,republican,1063,3936
11/08/1960,AR,Desha,Byrd,southern democrat,0,3936
11/08/1960,AR,Desha,Faubus,independent,371,3936
11/08/1960,AR,Desha,Other,other,0,3936
11/08/1960,AR,Drew,Kennedy,democrat,2107,3272
11/08/1960,AR,Drew,Nixon,republican,889,3272
11/08/1960,AR,Drew,Byrd,southern democrat,0,3272
11/08/1960,AR,Drew,Faubus,independent,276,3272
11/08/1960,AR,Drew,Other,other,0,3272
11/08/1960,AR,Faulkner,Kennedy,democrat,3820,6609
11/08/1960,AR,Faulkner,Nixon,republican,2426,6609
